reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
221e5e16-67e0-4fdf-b4c1-b571b7426653,Sisihwati 00,https://play-lh.googleusercontent.com/a-/ALV-UjW5zcmRHHGGvJF-NKQQKKyFXiE4P6VecDT2fM4BlFU7HYPLFQI,cepat ga ribet buat login,5,0,2.87.1,2025-09-05 05:07:52,"Hai Sobat BRI, terima kasih atas ulasannya☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Arum",2025-09-05 06:28:37,2.87.1,BRImo
b3704b77-38ff-4002-a6a8-a4420836ec75,Muhammad Setijobudi,https://play-lh.googleusercontent.com/a-/ALV-UjX86CYNJs8iXE2Sw6qUUDgOE5KJs1LiWedr13T9ssBB6tQQTF4,bagus sekali mudah pemakaian,5,0,2.87.1,2025-09-05 05:06:02,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Hela",2025-09-05 06:31:48,2.87.1,BRImo
67ccceba-fcd7-4604-a3fb-c197562cbf89,M Fadli,https://play-lh.googleusercontent.com/a-/ALV-UjWUrK0XmooOEQfrw1mxxyMv-dQV5NxbkK4XVuUQtlMeCOYOpgXK,nyaman tenang nggak ribet,5,0,2.87.1,2025-09-05 05:04:06,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Hela",2025-09-05 06:28:31,2.87.1,BRImo
ee388bd9-8737-4622-98b0-4fbdba35eeaa,Ridwan LeSmana,https://play-lh.googleusercontent.com/a/ACg8ocJLkq3_to2zm7pyKOCRfz8jLFIF4kKIDHVIdHVAXYDaU8-24A=mo,bagus,5,0,2.85.0,2025-09-05 05:01:52,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:31:55,2.85.0,BRImo
b9b24ed3-f6c3-4e3d-a232-4f713b8fffb1,Iwan Iwan,https://play-lh.googleusercontent.com/a/ACg8ocKLsnIO0TihC8XDlUqKVdwRRiSiQGTMoWpwo5YJlv3f7Y76ig=mo,saya sangat senang dengan BRI mo sudah lama saya pakai dan tak pernah ada kendala.trims brimo,5,0,2.87.1,2025-09-05 04:51:19,"Hai Sobat BRI, terima kasih atas ulasannya☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Arum",2025-09-05 06:27:49,2.87.1,BRImo
221d73f6-1310-4850-963b-723491a5f33b,Yasir Anam,https://play-lh.googleusercontent.com/a/ACg8ocKaAf55_MjnVb54uk50TB7OLuzU-EJtNDefZLNr_YSzUnF6SQ=mo,ok,5,0,2.87.1,2025-09-05 04:40:32,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Belin",2025-09-05 06:30:01,2.87.1,BRImo
dbb0e037-afc9-4be1-b034-c63909d936aa,Dany Kikuk,https://play-lh.googleusercontent.com/a-/ALV-UjWX5DXy4NDCo5Rbf7kkEa6ktCbrqIiUIhGLjSEJzdRik3-Zkj8F,👍👍👍,5,0,,2025-09-05 04:36:39,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Sita",2025-09-05 06:29:23,,BRImo
83405e48-abb2-4d86-a834-436608c02091,KIA PUTRI,https://play-lh.googleusercontent.com/a/ACg8ocK67pbRPp0rnDazNVhAgKbxLLiC0IdRHBBYRRSdnb2jxE2HJA=mo,lebih mudah pelayanannya,5,0,2.87.1,2025-09-05 04:30:54,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:26:18,2.87.1,BRImo
a0adafa9-172f-43ef-8a61-4658c99fc607,Bilal Fahrul Fauzi,https://play-lh.googleusercontent.com/a/ACg8ocJ8_VL2QdUcPq-WNI0h5SYWLnKlGGzTwMzoU5RD_cHarcTO9g=mo,Mohon bantuannya tidak bisa login di hp yang baru dengan alasan nomor handphone tidak sesuai padahal nomor terpasang di handphone tersebut,5,2,2.87.1,2025-09-05 04:17:05,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Silakan kirimkan detail kendala melalui Email callbri@bri.co.id atau melalui Twitter DM @kontakBRI yang sudah ter-Verified. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Bevi",2024-08-03 09:37:23,2.87.1,BRImo
128af924-cb5b-4600-8e8b-47c802d27517,Sri Ayu Pauweni,https://play-lh.googleusercontent.com/a/ACg8ocLGXSlZVI7YUON-kW4MVl18EZptkQDLLE7w7wRB1UyKdRXbVQ=mo,mudah untuk bertransaksi kapan dan dimanapun..semoga jaya terus BRi brimo.,5,0,2.87.1,2025-09-05 04:10:43,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:23:30,2.87.1,BRImo
da0530a6-9280-4b10-82a8-20cd40c15a94,Betsundoto Mars,https://play-lh.googleusercontent.com/a/ACg8ocIJ3WOynLqdWSJsvPqBHP4bkCupCSmsYUs5veLYvMi1V4S-eg=mo,aplikasi busuk mau login aja di persulit,1,0,,2025-09-05 04:09:12,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hela",2025-09-05 06:27:12,,BRImo
ab15e081-98c3-40da-a689-463b1198532c,Arabia Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocLKZ2gpvEn0AG8dH_yb83ZwiUgFKmw3QEBC6S_rrzpFCSzqQw=mo,ok,5,0,2.87.1,2025-09-05 04:01:15,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:25:00,2.87.1,BRImo
46e55f39-0781-4ebe-a6eb-dbe5fd00700f,elmiyani,https://play-lh.googleusercontent.com/a/ACg8ocJY2_Y_UnOWGkjkPu5Rj3Gh869wYDhJeQrG3ciUmJpCla0zUw=mo,"bintang 5 untuk brimo, semua transaksi mudah di lakukan👍👍",5,0,2.87.1,2025-09-05 03:46:40,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Najwa",2025-09-05 06:24:40,2.87.1,BRImo
5d459515-ec9b-4cb6-b415-8ce1e2b2f7c7,Mifta Abdi,https://play-lh.googleusercontent.com/a-/ALV-UjUNSsf8IYxkghYbbkthVc9E0ZFGL2M3Ugr-eySDtuN-WmebW1S8,Alangkah baiknya bila notif iklan bisa d hilangkan. Sangat menggaggu. Dikira ada dana masuk atau kluar ternyata iklan,3,0,2.87.1,2025-09-05 03:42:40,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Chesy",2025-03-10 13:28:10,2.87.1,BRImo
50b7efcc-3322-4367-aacd-f4066e5af817,GIBRAN AQILA ZIDNI,https://play-lh.googleusercontent.com/a-/ALV-UjUjlLNbxCftG_vJNM8u5wkpXrLuMWP4ibQ39-8RfTB6fccTkiE,brimo mantapp,5,0,2.87.1,2025-09-05 03:04:33,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:21:48,2.87.1,BRImo
581dd789-4795-4531-ac5f-58b536d2b8ec,Arisudana Yoga Pramana,https://play-lh.googleusercontent.com/a-/ALV-UjWlh54sTZ0rvZnUc79u_QihmcI0WBnQmIrk1c1okQK1-omuNMjM,"Kronologi: Sudah sebulan ga pakai Brimo, dan baru ngurus kenapa ga bisa login 3 September 2025. Setelah ketemu CS cabang terdekat alasan ga bisa login adalah BRImo tidak kompatibel dengan rekening Simpedes sehingga saya buat rekening baru. Setelah buat rekening baru pun tidak bisa login. saya telepon CS BRI di hotline, ternyata memang BRImo punya mekanisme baru harus tutup semua aplikasi baru bisa jalan. Bahkan setelah di-update masih ga bisa login. Saya kecewa dan rugi keluar dana rekening baru",2,0,2.46.0,2025-09-05 02:40:14,"Hai Sobat BRI, mohon maaf atas kendala login BRImo yang dialami. Kami sarankan melakukan clear cache pada history aplikasi BRImo terlebih dahulu, kemudian mengulangi login BRImo dengan melakukan uninstall dan install ulang aplikasi BRImo. Apabila masih mengalami kendala, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Amel",2025-09-05 06:28:25,2.46.0,BRImo
99a9ab32-61f8-4696-b45b-60a4d7cb2772,skolastika 20,https://play-lh.googleusercontent.com/a/ACg8ocLSa4nn0M_0s5pTy-6Uv3CmUZpdIY1sBQZo8m_mqxGseJCa_w=mo,sangat bagus,5,0,2.87.1,2025-09-05 02:34:51,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:21:02,2.87.1,BRImo
6fce06c8-bb32-4628-8724-fe4f08060604,Hafidz Abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjXRK1694quvkj9kDbhfxbKjl8WU_XPCezcUObO2nnrDSfI6g7eK,sering lelet,4,0,2.87.1,2025-09-05 02:05:59,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Kami sarankan clear cache aplikasi BRImo terlebih dahulu, kemudian mengulangi login. Pastikan jaringan internet yang digunakan stabil dan sudah menggunakan aplikasi BRImo versi terbaru. Tks~Arum",2025-09-05 06:19:13,2.87.1,BRImo
de0d8582-3622-4932-8dad-36645196f820,Daniel Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjWj7BDmLl0xf_D4tF5_3PX-BokpA4AzK_03sKmM6HnD8FgxG9ee,transaksi makin mudah 👍,5,0,2.87.1,2025-09-05 01:54:02,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:20:22,2.87.1,BRImo
d5de12c4-8a23-4935-8bd1-6fc07cf10e0d,Bayu Wahyudi,https://play-lh.googleusercontent.com/a/ACg8ocKkWLWACFl5aWKQ0LfMpRgyw9WZNPwnHJwFXV0D0472JcdE=mo,"tidak bisa digunakan di perangkat yg sudah di root,padahal gak pernah Ng root hp😞😞",1,0,2.87.1,2025-09-05 01:53:27,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hela",2025-09-05 06:23:31,2.87.1,BRImo
4b6d9bbf-fff0-48d0-8ced-f1446fe05bde,Kohar Sakoh,https://play-lh.googleusercontent.com/a-/ALV-UjVgpk-FPiFD38AeoVWVELpH_S3965YOuJFGwLcH2oKOMx098i94,Man,5,0,2.87.1,2025-09-05 01:45:49,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Sita",2025-09-05 06:21:26,2.87.1,BRImo
4324c5d6-d8b4-4885-8c3d-a54fe60f18db,Putra Mayang,https://play-lh.googleusercontent.com/a-/ALV-UjV0t6d8C8X1zQDy5Hfqnjo_TV_9RcgwGkkbRJ9-15DOSUoPKCY,aplikasi nya membantu banget,5,0,2.87.1,2025-09-05 01:43:10,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Amel",2025-09-05 06:21:03,2.87.1,BRImo
fbc3330a-cc6e-4646-adcd-cd9edea7361a,Dadang Olmot,https://play-lh.googleusercontent.com/a/ACg8ocK5ILLs3nZ4HTS8tcj554UdJD_rmcG4c3lvIapJ30r-on2Pxw=mo,pelayanan cepat di layani,5,0,,2025-09-05 01:41:42,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Sita",2025-09-05 06:19:48,,BRImo
c583bed9-134c-4064-a595-7b41b9e924cf,aan caplinn,https://play-lh.googleusercontent.com/a-/ALV-UjXghqCqtsbHmgkqmPzkxy3KHIdG3Yv4jUEkcKjjkblewGXTqj5Syg,"kagak bisa TF, kenapa dah tulisannya suruh tutup aplikasi lain, padahal nggk ada aplikasi lain yg kebuka, udah close semua aplikasi, udh restart ulang, ulang install ulang, tetap gk bisa TF",1,0,2.87.1,2025-09-05 01:40:09,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Informasi tersebut merupakan bagian dari sistem pengamanan aplikasi. Jika mengalami kendala, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Cello",2025-09-05 01:50:39,2.87.1,BRImo
0c858213-e75d-4642-ab65-fe5ddf5814fd,Hendra Riski,https://play-lh.googleusercontent.com/a/ACg8ocIAw0Xw25PGsVfDp6TtW4oTEHyRTjgZM4O1kAdQcor2CFVR=mo,no good lah masa stlah di update ga bisa transaksi disuruh menutup aplikasi lain terus.,1,0,2.87.1,2025-09-05 01:32:28,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Demi keamanan dan kenyamanan bertransaksi pastikan telah menutup aplikasi lain terlebih dahulu. Jika mengalami kendala, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Cello",2025-09-05 01:53:39,2.87.1,BRImo
1e62296e-df40-4653-aeac-fb5efdfd028a,Andi Hairil La Mattalatta,https://play-lh.googleusercontent.com/a-/ALV-UjUrmDvnc8tSJ-uDCKxFFrkASEPaiEYgD_q6JQROXuLepNi7g5ssSw,transaksi sehari hari selesai dgn mudah bro..,5,0,2.87.1,2025-09-05 01:25:39,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Hela",2025-09-05 06:19:13,2.87.1,BRImo
1f408a5a-1fd5-4797-ba14-59f0aeaecf9a,Stevanus Dedy Irawan,https://play-lh.googleusercontent.com/a-/ALV-UjVYWgGCPT79Q_wlSdUZx3v94ityyTC7lKy1xj3yMKX3lBF74TcF,jangan suka gangguan sih,5,0,2.87.1,2025-09-05 01:20:40,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Hal ini menjadi masukan bagi kami untuk pengembangan aplikasi BRI demi kemudahan dan kenyamanan nasabah. Tks~Sora",2025-09-05 06:20:38,2.87.1,BRImo
17daf820-8c25-4475-8b21-aef44461ee00,SutrisnoTM,https://play-lh.googleusercontent.com/a/ACg8ocLWCPprH-sC-yNa4Ew4fexbzI5bVfbTHE6lItPPzCl7L_ehJw=mo,tidak bisa pengajuan pinjaman dana online lewat aplikasi brimo. fakta,1,0,2.87.1,2025-09-05 01:18:00,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Jika mengalami kendala, silakan kirimkan detail kendala pengajuan pinjaman melalui email callbri@bri.co.id. Tks~Cello",2025-09-05 01:51:38,2.87.1,BRImo
405d832e-01cd-4fb5-8c80-0697357acb7f,Fatchan Dio putra,https://play-lh.googleusercontent.com/a-/ALV-UjVJrVShaFPX_no6SHPhIvrQmcaf-pXkRYoXfQA4Ci0DiBa6bik,Beberapa kali transaksi pembelian qris. Gagal tapi saldo berkurang.. Bri sekarang makin gak jelas,1,0,2.87.1,2025-09-05 01:03:43,"Hai Sobat BRI, mohon maaf atas kendala transaksi QRIS yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hela",2025-09-05 06:17:11,2.87.1,BRImo
e45fcacf-efb9-461a-8985-9d57b154bc2b,Radit Radit talip,https://play-lh.googleusercontent.com/a/ACg8ocJJ1ZZDuQL392rB6MPOTttC-YtRIyk6xqPyss6vBtTh7U4eoQ=mo,parah kok gak bisa transfer sih update sudah masih blum bisa,1,0,2.87.1,2025-09-05 01:02:42,"Hai Sobat BRI, mohon maaf atas kendala transfer yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala transaksi melalui email callbri@bri.co.id. Tks~Sita",2025-09-05 06:17:09,2.87.1,BRImo
524bae99-e6d2-4fb4-9cc8-de54ec9c335a,Ohel Gembel,https://play-lh.googleusercontent.com/a-/ALV-UjVBBFI2xZxDw4WsYJZuJIDLmwm7LqmT0CvhinzI1o7PmfFEoB2ENg,makin kesini makin bobrok,1,0,2.87.1,2025-09-05 00:54:51,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Najwa",2025-09-05 06:16:17,2.87.1,BRImo
7d690e4a-8450-4149-b8db-f83cf3bfee93,STORY wasapp,https://play-lh.googleusercontent.com/a/ACg8ocI4rF3x-xYSsixdUdyYUf80uc2lL-6ZJDVKEEsen6thwMU8AXc=mo,buruk,1,0,2.87.1,2025-09-05 00:52:49,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Luis",2025-09-05 06:14:41,2.87.1,BRImo
363adfa1-a4a7-41e9-b2e9-946131f7ca3d,Yoga Ardiyantoni,https://play-lh.googleusercontent.com/a-/ALV-UjWlizFLY7Ql1QPBm6vDcVAgVaNLqPkWAl2cVX0KJyWvXMWK2lKp,aplikasi ngak jelas transaksi gagal saldo kepotong,1,0,2.87.1,2025-09-05 00:43:13,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk pembuatan laporan gagal namun saldo berkurang silakan menghubungi Contact BRI 1500017. Tks~Arum",2025-09-05 06:17:16,2.87.1,BRImo
8488cf39-7c05-409b-a903-b45d6e713598,Akmal Rasyid,https://play-lh.googleusercontent.com/a-/ALV-UjVM3SzQnveYBG8GRdxsT0VKxr1LhYUNUxoZoJa7QptL49JKo2U,sangat praktis,4,0,2.87.1,2025-09-05 00:41:28,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 06:16:38,2.87.1,BRImo
4ab8d627-9375-42f1-8cb1-65ba98872936,Ahmad Taufik,https://play-lh.googleusercontent.com/a-/ALV-UjVmZQOdVtFLsP0Oidtwd2MPB2tFtjnJRQ7UpAM2Rme1n4VgRNEc,baik,5,0,2.87.1,2025-09-05 00:35:43,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Harvin",2025-08-21 21:59:22,2.87.1,BRImo
0d0b80e6-b261-45eb-b56c-f8b2edbc4526,Reva Luanda,https://play-lh.googleusercontent.com/a/ACg8ocKCX35VtuFDLYDbI0hJMg68MMWRIv5bgn6s3lucffnXPjmi4Q=mo,mudah dan cepat,4,0,2.87.1,2025-09-05 00:33:52,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Belin",2025-09-05 06:25:50,2.87.1,BRImo
7b5b3aa5-ece3-431e-9ca0-4e2288974ec5,DEDEN Tea,https://play-lh.googleusercontent.com/a-/ALV-UjVaOIqCjrJf5WUCJgcvPkvHh2Vav7wKKi9VDhsPJcNSnF42VTI,mantaf,5,0,2.87.1,2025-09-05 00:29:55,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Sita",2025-09-05 06:15:09,2.87.1,BRImo
16931ff0-71c4-4ef0-8968-8a033ad8dec6,Iing Ruswandi,https://play-lh.googleusercontent.com/a/ACg8ocI5WgZR_NRMZ4jUS7KBxAnbtDG3r1GGHeeImJ1xcqpQmSmqdQ=mo,mudah dan cepat,5,0,2.87.1,2025-09-05 00:24:10,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Sora",2025-09-05 06:16:00,2.87.1,BRImo
a7b3262c-86b0-4d76-8064-555637a675a4,Yana Vanhoten,https://play-lh.googleusercontent.com/a/ACg8ocKPEzIdztF6TP4vOryeACONmxHFpdoCGleFaJvS_RDEvvMamg=mo,ada brimo sangat membantu dan memudah kan segala transakasi dll,5,0,,2025-09-05 00:18:14,"Hai Sobat BRI, terima kasih atas ulasannya🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Arum",2025-09-05 06:14:14,,BRImo
2405de68-c324-4837-8ff9-95ecbbab111a,Sali Sun,https://play-lh.googleusercontent.com/a-/ALV-UjWpA0h4HncmFBtOCOI0apAuTap73TeYMvVwYyVvthwYMoLFN5E,saya kasih bintang 1.setelah di perbaharui ga bisa di buka aplikasinya sangat mengecewakan sekali.,1,0,2.87.1,2025-09-05 00:01:59,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Luis",2025-09-05 06:13:24,2.87.1,BRImo
e9ba6166-5002-4e44-9b55-6d9937ccbb12,Nurul Hidayati,https://play-lh.googleusercontent.com/a-/ALV-UjWSHRAK9j-qN8-5QK2u6mKArzl8B5XHTmKoqyFgLrNeNJJkVa3S,sangat membantu,5,0,2.87.1,2025-09-04 23:43:52,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Hela",2025-09-05 06:14:58,2.87.1,BRImo
a2d967e5-804d-476b-bbfe-93380166f3ce,Rahmat Yanuar,https://play-lh.googleusercontent.com/a-/ALV-UjVtwD9J3WYsVRAmIDO0wNUClrdAX43aUeHnebYFlq1ZvxxhvBk,ok sangat membantu ku,5,0,,2025-09-04 23:38:56,"Hai Sobat BRI, terima kasih atas ulasannya☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Arum",2025-09-05 06:12:53,,BRImo
a021317a-201b-4f02-8ee2-b1a3624558c1,Aris,https://play-lh.googleusercontent.com/a/ACg8ocJvDgAIEvqzuD_qnksvBgNq47SCu5Zg74qKAcWS95Vja6PLNw=mo,keamanan data harus di perkuat biaya admin tambah mahal,4,0,,2025-09-04 23:18:54,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Guna tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Fadi",2025-09-05 01:15:25,,BRImo
d7243383-12b8-42f4-92fa-51e8345a32a0,Ikbal Panushu,https://play-lh.googleusercontent.com/a-/ALV-UjX5t6y-PQOVgUKDXxh17EfNf4HBR7Dd_jIBiRv2z9K9E55MgbM,bagus,5,0,2.87.1,2025-09-04 23:16:04,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI 😊. Tks~Fadi",2025-09-05 00:44:39,2.87.1,BRImo
c4245c71-c927-4510-90e8-b3358938714d,Nur Nur,https://play-lh.googleusercontent.com/a/ACg8ocLAl8U1BF9fNnOrYgzHrAwClONvQQGRW7dUzz08b0aSuHh21Q=mo,sangat puas,5,0,2.87.1,2025-09-04 23:15:54,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI 😊. Tks~Fadi",2025-09-05 01:09:54,2.87.1,BRImo
ff45643f-a170-4fa0-9045-f89f166ce260,Jackdy Julian,https://play-lh.googleusercontent.com/a/ACg8ocKevqEJWpVs2RRNUl1cc8FXm7qhzLWL0z3bWNw_nA6qyg-5oA=mo,cepat good lah pokok nya.,5,0,2.87.1,2025-09-04 23:15:31,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI 😊. Tks~Fadi",2025-09-05 00:40:51,2.87.1,BRImo
53a288b3-2a4e-4b61-afb3-f0708617ba9b,Niluh Nofiani,https://play-lh.googleusercontent.com/a-/ALV-UjXoGwHdYFCIMbBKr2EmJUd5iY_fOwuFazP-5wTUfveL_HaMeA4,mempermudah transaksi,5,0,2.87.1,2025-09-04 23:14:06,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI 😊. Tks~Fadi",2025-09-05 01:02:56,2.87.1,BRImo
86c93c9a-bd40-4584-a194-5632e34f739d,Andi Thamrin,https://play-lh.googleusercontent.com/a-/ALV-UjXwr5Jp2_kXpwBQPEwAOy8PyQcRcrj6cjEvysz4JNOpWYuSYGDR,bagus,5,0,2.87.1,2025-09-04 23:12:52,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI 😊. Tks~Fadi",2025-09-05 00:03:48,2.87.1,BRImo
de5bd5bc-b82e-4817-be40-071f634e2c9f,Syarif,https://play-lh.googleusercontent.com/a-/ALV-UjUvuLiLFs5XG3Zzvfec_d-ZT3B98RFXegdaUqpnw56yaXFRSV2R,semua dengan mudah mengakses,5,0,2.87.1,2025-09-04 23:06:44,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI 😊. Tks~Fadi",2025-09-05 00:03:15,2.87.1,BRImo
a240df0a-52b7-45bc-bb1d-66a11102af4f,Andi Lukman Andi onal,https://play-lh.googleusercontent.com/a-/ALV-UjVjKJhwhP4FkTsViYRCUDO-4kKD4JzMKqFqFnVlQb5d_m4i03s,aplikasi BRIMO saya tdk dpt berpungsi pada perangkat saya,2,0,2.87.1,2025-09-04 23:00:31,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Guna tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Fadi",2025-09-05 00:43:29,2.87.1,BRImo
52eaa135-fa25-43b0-a0de-10bdf310f6e6,ahmat siregar,https://play-lh.googleusercontent.com/a/ACg8ocLJuzt5Ox3XEpFjyhdZ8p7nYSWspGHoVM-w8c28e54YGrQEAg=mo,"mantap saya suka , maksih buat semua para keru bank",5,0,2.87.1,2025-09-04 22:57:35,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI 😊. Tks~Fadi",2025-09-05 00:58:21,2.87.1,BRImo
d99bdf5c-3856-4b2d-88ef-c06040e61803,RI YANTO,https://play-lh.googleusercontent.com/a-/ALV-UjWN_X5TaGLkpyb4rVIlIIVxIoUd00spC3CVhCFxTWC_jFG4c9H5,"habis upgrade ,malah GK bisa log in,,nrimo berhenti munculnya,,setelah diclear cache,,sama juga hasilnya ,gak bisa log in,padahal versi baru,,tolong diperbarui ,kinerjamya,, kemaren bisa log in , sekarang , Gak bisa lagi,, tolong perbaiki kinerjanya,",4,0,2.87.1,2025-09-04 22:31:01,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Fafa",2025-08-28 13:26:33,2.87.1,BRImo
